Account Code,Account Name,Balance
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),25132477.82
cf-receipts,Cash received from net lottery revenue,-4136051529.6
cf-other-receipts,Other cash receipts,-4958179.2
cf-prizes,Cash payments for prizes,1966890048.0
cf-commissions,Cash payments for commissions,628322179.2
cf-contractor,Cash payments for contractor fees,106810838.4
cf-telecom,Cash payments for telecommunications,6462124.8
cf-instant,Cash payments for instant ticket direct expenses,6957273.6
cf-admin,Cash payments for other operating expenses,50920425.6
cf-education,Cash transfer to State for Lottery Aid to Education,1313046451.2
cf-capital,"Purchases of capital assets, net of disposals",197980.8
cf-inv-mat,Proceeds from investment maturities,-37088928.0
cf-inv-purch,Purchases of investments,1392556.8
cf-inv-int,Interest on cash and cash equivalents and investments,-31364016.0
cf-offset,Cash Flow balance sheet offset,128462774.4
