Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),15737222.4
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),31474444.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),31474444.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),5108227.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),3064936.32
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),2043290.88
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),5108227.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),10216454.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),40865817.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),30649363.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),10216454.4
cf-receipts,Cash received from net lottery revenue,-1681321760.0
cf-other-receipts,Other cash receipts,-2015520.0
cf-prizes,Cash payments for prizes,799548800.0
cf-commissions,Cash payments for commissions,255415520.0
cf-contractor,Cash payments for contractor fees,43419040.0
cf-telecom,Cash payments for telecommunications,2626880.0
cf-instant,Cash payments for instant ticket direct expenses,2828160.0
cf-admin,Cash payments for other operating expenses,20699360.0
cf-education,Cash transfer to State for Lottery Aid to Education,533758720.0
cf-capital,"Purchases of capital assets, net of disposals",80480.0
cf-inv-mat,Proceeds from investment maturities,-15076800.0
cf-inv-purch,Purchases of investments,566080.0
cf-inv-int,Interest on cash and cash equivalents and investments,-12749600.0
cf-offset,Cash Flow balance sheet offset,52220640.0
