Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1200),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1213),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1223),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1234),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1250),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1300),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-265347437.76
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-265347437.76
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),61847284.03
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),37108370.42
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),24738913.61
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),61847284.03
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),123694568.06
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),494778272.26
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),371083704.19
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),61847284.03
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),123694568.06
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),123694568.06
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),20075332.9
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),12045199.74
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),8030133.16
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),20075332.9
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),40150665.79
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),160602663.17
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),120451997.38
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),20075332.9
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),40150665.79
cf-receipts,Cash received from net lottery revenue,-6607594516.8
cf-other-receipts,Other cash receipts,-7920993.6
cf-prizes,Cash payments for prizes,3142226784.0
cf-commissions,Cash payments for commissions,1003782993.6
cf-contractor,Cash payments for contractor fees,170636827.2
cf-telecom,Cash payments for telecommunications,10323638.4
cf-instant,Cash payments for instant ticket direct expenses,11114668.8
cf-admin,Cash payments for other operating expenses,81348484.8
cf-education,Cash transfer to State for Lottery Aid to Education,2097671769.6
cf-capital,"Purchases of capital assets, net of disposals",316286.4
cf-inv-mat,Proceeds from investment maturities,-59251824.0
cf-inv-purch,Purchases of investments,2224694.4
cf-inv-int,Interest on cash and cash equivalents and investments,-50105928.0
cf-offset,Cash Flow balance sheet offset,205227115.2
