Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-368650638.72
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-368650638.72
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),85925234.3
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),51555140.58
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),34370093.72
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),85925234.3
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),171850468.61
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),687401874.43
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),515551405.82
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),85925234.3
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),171850468.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),171850468.61
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),27890920.51
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),16734552.31
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),11156368.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),27890920.51
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),55781841.02
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),223127364.1
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),167345523.07
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),27890920.51
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),55781841.02
cf-receipts,Cash received from net lottery revenue,-9180016809.6
cf-other-receipts,Other cash receipts,-11004739.2
cf-prizes,Cash payments for prizes,4365536448.0
cf-commissions,Cash payments for commissions,1394568739.2
cf-contractor,Cash payments for contractor fees,237067958.4
cf-telecom,Cash payments for telecommunications,14342764.8
cf-instant,Cash payments for instant ticket direct expenses,15441753.6
cf-admin,Cash payments for other operating expenses,113018505.6
cf-education,Cash transfer to State for Lottery Aid to Education,2914322611.2
cf-capital,"Purchases of capital assets, net of disposals",439420.8
cf-inv-mat,Proceeds from investment maturities,-82319328.0
cf-inv-purch,Purchases of investments,3090796.8
cf-inv-int,Interest on cash and cash equivalents and investments,-69612816.0
cf-offset,Cash Flow balance sheet offset,285124694.4
