Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),22425541.92
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),56063854.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),112127709.6
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),448510838.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),336383128.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),56063854.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),112127709.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),112127709.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),18198059.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),10918835.64
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),7279223.76
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),18198059.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),36396118.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),145584475.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),109188356.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),18198059.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),36396118.8
cf-receipts,Cash received from net lottery revenue,-5989708770.0
cf-other-receipts,Other cash receipts,-7180290.0
cf-prizes,Cash payments for prizes,2848392600.0
cf-commissions,Cash payments for commissions,909917790.0
cf-contractor,Cash payments for contractor fees,154680330.0
cf-telecom,Cash payments for telecommunications,9358260.0
cf-instant,Cash payments for instant ticket direct expenses,10075320.0
cf-admin,Cash payments for other operating expenses,73741470.0
cf-education,Cash transfer to State for Lottery Aid to Education,1901515440.0
cf-capital,"Purchases of capital assets, net of disposals",286710.0
cf-inv-mat,Proceeds from investment maturities,-53711100.0
cf-inv-purch,Purchases of investments,2016660.0
cf-inv-int,Interest on cash and cash equivalents and investments,-45420450.0
cf-offset,Cash Flow balance sheet offset,186036030.0
