Account Code,Account Name,Balance
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),20432908.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),15324681.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),2554113.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),5108227.2
cf-receipts,Cash received from net lottery revenue,-840660880.0
cf-other-receipts,Other cash receipts,-1007760.0
cf-prizes,Cash payments for prizes,399774400.0
cf-commissions,Cash payments for commissions,127707760.0
cf-contractor,Cash payments for contractor fees,21709520.0
cf-telecom,Cash payments for telecommunications,1313440.0
cf-instant,Cash payments for instant ticket direct expenses,1414080.0
cf-admin,Cash payments for other operating expenses,10349680.0
cf-education,Cash transfer to State for Lottery Aid to Education,266879360.0
cf-capital,"Purchases of capital assets, net of disposals",40240.0
cf-inv-mat,Proceeds from investment maturities,-7538400.0
cf-inv-purch,Purchases of investments,283040.0
cf-inv-int,Interest on cash and cash equivalents and investments,-6374800.0
cf-offset,Cash Flow balance sheet offset,26110320.0
