Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-198504190.08
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-198504190.08
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),46267433.86
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),27760460.31
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),18506973.54
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),46267433.86
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),92534867.71
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),370139470.85
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),277604603.14
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),46267433.86
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),92534867.71
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),92534867.71
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),15018187.97
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),9010912.78
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),6007275.19
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),15018187.97
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),30036375.94
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),120145503.74
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),90109127.81
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),15018187.97
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),30036375.94
cf-receipts,Cash received from net lottery revenue,-4943085974.4
cf-other-receipts,Other cash receipts,-5925628.8
cf-prizes,Cash payments for prizes,2350673472.0
cf-commissions,Cash payments for commissions,750921628.8
cf-contractor,Cash payments for contractor fees,127651977.6
cf-telecom,Cash payments for telecommunications,7723027.2
cf-instant,Cash payments for instant ticket direct expenses,8314790.4
cf-admin,Cash payments for other operating expenses,60856118.4
cf-education,Cash transfer to State for Lottery Aid to Education,1569250636.8
cf-capital,"Purchases of capital assets, net of disposals",236611.2
cf-inv-mat,Proceeds from investment maturities,-44325792.0
cf-inv-purch,Purchases of investments,1664275.2
cf-inv-int,Interest on cash and cash equivalents and investments,-37483824.0
cf-offset,Cash Flow balance sheet offset,153528681.6
