Account Code,Account Name,Balance
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),196715280.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),196715280.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),31926420.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),19155852.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),12770568.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),31926420.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),63852840.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),255411360.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),191558520.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),63852840.0
cf-receipts,Cash received from net lottery revenue,-10508261000.0
cf-other-receipts,Other cash receipts,-12597000.0
cf-prizes,Cash payments for prizes,4997180000.0
cf-commissions,Cash payments for commissions,1596347000.0
cf-contractor,Cash payments for contractor fees,271369000.0
cf-telecom,Cash payments for telecommunications,16418000.0
cf-instant,Cash payments for instant ticket direct expenses,17676000.0
cf-admin,Cash payments for other operating expenses,129371000.0
cf-education,Cash transfer to State for Lottery Aid to Education,3335992000.0
cf-capital,"Purchases of capital assets, net of disposals",503000.0
cf-inv-mat,Proceeds from investment maturities,-94230000.0
cf-inv-purch,Purchases of investments,3538000.0
cf-inv-int,Interest on cash and cash equivalents and investments,-79685000.0
cf-offset,Cash Flow balance sheet offset,326379000.0
