Account Code,Account Name,Balance
4-1000,Sales - Draw Games Sales (40000-00-00-0000-PB),-1152033246.0
4-1000,Sales - Draw Games Sales (40000-00-00-0000-SLP),-192005541.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1159),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1200),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1213),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1223),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1234),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1250),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1300),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-384011082.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-384011082.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),89505452.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),53703271.44
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),35802180.96
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),89505452.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),179010904.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),716043619.2
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),537032714.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),89505452.4
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),179010904.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),179010904.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),29053042.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),17431825.32
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),11621216.88
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),29053042.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),58106084.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),232424337.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),174318253.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),29053042.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),58106084.4
cf-receipts,Cash received from net lottery revenue,-9562517510.0
cf-other-receipts,Other cash receipts,-11463270.0
cf-prizes,Cash payments for prizes,4547433800.0
cf-commissions,Cash payments for commissions,1452675770.0
cf-contractor,Cash payments for contractor fees,246945790.0
cf-telecom,Cash payments for telecommunications,14940380.0
cf-instant,Cash payments for instant ticket direct expenses,16085160.0
cf-admin,Cash payments for other operating expenses,117727610.0
cf-education,Cash transfer to State for Lottery Aid to Education,3035752720.0
cf-capital,"Purchases of capital assets, net of disposals",457730.0
cf-inv-mat,Proceeds from investment maturities,-85749300.0
cf-inv-purch,Purchases of investments,3219580.0
cf-inv-int,Interest on cash and cash equivalents and investments,-72513350.0
cf-offset,Cash Flow balance sheet offset,297004890.0
