Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),24898520.24
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),62246300.6
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),124492601.2
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),497970404.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),373477803.6
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),62246300.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),124492601.2
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),124492601.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),21253282.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),12751969.68
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),8501313.12
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),21253282.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),42506565.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),170026262.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),127519696.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),21253282.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),42506565.6
cf-receipts,Cash received from net lottery revenue,-6724247685.0
cf-other-receipts,Other cash receipts,-32964840.0
cf-prizes,Cash payments for prizes,3125694060.0
cf-commissions,Cash payments for commissions,1062751255.0
cf-contractor,Cash payments for contractor fees,181584995.0
cf-telecom,Cash payments for telecommunications,10593315.0
cf-instant,Cash payments for instant ticket direct expenses,14142760.0
cf-admin,Cash payments for other operating expenses,85133625.0
cf-education,Cash transfer to State for Lottery Aid to Education,2556459105.0
cf-capital,"Purchases of capital assets, net of disposals",585570.0
cf-inv-mat,Proceeds from investment maturities,-264848595.0
cf-inv-purch,Purchases of investments,166677195.0
cf-inv-int,Interest on cash and cash equivalents and investments,-44440440.0
cf-offset,Cash Flow balance sheet offset,-137120320.0
