Account Code,Account Name,Balance
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),147536460.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),147536460.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),23944815.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),14366889.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),9577926.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),23944815.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),47889630.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),191558520.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),143668890.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),23944815.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),47889630.0
cf-receipts,Cash received from net lottery revenue,-7881195750.0
cf-other-receipts,Other cash receipts,-9447750.0
cf-prizes,Cash payments for prizes,3747885000.0
cf-commissions,Cash payments for commissions,1197260250.0
cf-contractor,Cash payments for contractor fees,203526750.0
cf-telecom,Cash payments for telecommunications,12313500.0
cf-instant,Cash payments for instant ticket direct expenses,13257000.0
cf-admin,Cash payments for other operating expenses,97028250.0
cf-education,Cash transfer to State for Lottery Aid to Education,2501994000.0
cf-capital,"Purchases of capital assets, net of disposals",377250.0
cf-inv-mat,Proceeds from investment maturities,-70672500.0
cf-inv-purch,Purchases of investments,2653500.0
cf-inv-int,Interest on cash and cash equivalents and investments,-59763750.0
cf-offset,Cash Flow balance sheet offset,244784250.0
