Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),31966233.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),63932466.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),255729864.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),191797398.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),31966233.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),63932466.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),63932466.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),10376086.5
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),6225651.9
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),4150434.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),10376086.5
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),20752173.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),83008692.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),62256519.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),10376086.5
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),20752173.0
cf-receipts,Cash received from net lottery revenue,-3415184825.0
cf-other-receipts,Other cash receipts,-4094025.0
cf-prizes,Cash payments for prizes,1624083500.0
cf-commissions,Cash payments for commissions,518812775.0
cf-contractor,Cash payments for contractor fees,88194925.0
cf-telecom,Cash payments for telecommunications,5335850.0
cf-instant,Cash payments for instant ticket direct expenses,5744700.0
cf-admin,Cash payments for other operating expenses,42045575.0
cf-education,Cash transfer to State for Lottery Aid to Education,1084197400.0
cf-capital,"Purchases of capital assets, net of disposals",163475.0
cf-inv-mat,Proceeds from investment maturities,-30624750.0
cf-inv-purch,Purchases of investments,1149850.0
cf-inv-int,Interest on cash and cash equivalents and investments,-25897625.0
cf-offset,Cash Flow balance sheet offset,106073175.0
