Account Code,Account Name,Balance
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),6385284.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),15963210.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),31926420.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),127705680.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),95779260.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),15963210.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),31926420.0
cf-receipts,Cash received from net lottery revenue,-5254130500.0
cf-other-receipts,Other cash receipts,-6298500.0
cf-prizes,Cash payments for prizes,2498590000.0
cf-commissions,Cash payments for commissions,798173500.0
cf-contractor,Cash payments for contractor fees,135684500.0
cf-telecom,Cash payments for telecommunications,8209000.0
cf-instant,Cash payments for instant ticket direct expenses,8838000.0
cf-admin,Cash payments for other operating expenses,64685500.0
cf-education,Cash transfer to State for Lottery Aid to Education,1667996000.0
cf-capital,"Purchases of capital assets, net of disposals",251500.0
cf-inv-mat,Proceeds from investment maturities,-47115000.0
cf-inv-purch,Purchases of investments,1769000.0
cf-inv-int,Interest on cash and cash equivalents and investments,-39842500.0
cf-offset,Cash Flow balance sheet offset,163189500.0
