Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),12354227.6
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),30885569.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),61771138.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),247084552.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),185313414.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),30885569.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),61771138.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),61771138.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),10545522.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),6327313.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),4218208.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),10545522.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),21091044.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),84364176.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),63273132.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),10545522.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),21091044.0
cf-receipts,Cash received from net lottery revenue,-3336458775.0
cf-other-receipts,Other cash receipts,-16356600.0
cf-prizes,Cash payments for prizes,1550916900.0
cf-commissions,Cash payments for commissions,527319325.0
cf-contractor,Cash payments for contractor fees,90099425.0
cf-telecom,Cash payments for telecommunications,5256225.0
cf-instant,Cash payments for instant ticket direct expenses,7017400.0
cf-admin,Cash payments for other operating expenses,42241875.0
cf-education,Cash transfer to State for Lottery Aid to Education,1268472075.0
cf-capital,"Purchases of capital assets, net of disposals",290550.0
cf-inv-mat,Proceeds from investment maturities,-131413425.0
cf-inv-purch,Purchases of investments,82702425.0
cf-inv-int,Interest on cash and cash equivalents and investments,-22050600.0
cf-offset,Cash Flow balance sheet offset,-68036800.0
