Account Code,Account Name,Balance
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),7553866.75
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),4532320.05
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),3021546.7
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),7553866.75
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),15107733.5
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),60430934.02
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),45323200.51
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),7553866.75
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),15107733.5
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),15107733.5
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),2451949.06
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),1471169.43
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),980779.62
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),2451949.06
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),4903898.11
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),19615592.45
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),14711694.34
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),2451949.06
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),4903898.11
cf-receipts,Cash received from net lottery revenue,-807034444.8
cf-other-receipts,Other cash receipts,-967449.6
cf-prizes,Cash payments for prizes,383783424.0
cf-commissions,Cash payments for commissions,122599449.6
cf-contractor,Cash payments for contractor fees,20841139.2
cf-telecom,Cash payments for telecommunications,1260902.4
cf-instant,Cash payments for instant ticket direct expenses,1357516.8
cf-admin,Cash payments for other operating expenses,9935692.8
cf-education,Cash transfer to State for Lottery Aid to Education,256204185.6
cf-capital,"Purchases of capital assets, net of disposals",38630.4
cf-inv-mat,Proceeds from investment maturities,-7236864.0
cf-inv-purch,Purchases of investments,271718.4
cf-inv-int,Interest on cash and cash equivalents and investments,-6119808.0
cf-offset,Cash Flow balance sheet offset,25065907.2
