Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-131660942.4
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-131660942.4
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-131660942.4
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-131660942.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),30687583.68
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),18412550.21
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),12275033.47
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),30687583.68
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),61375167.36
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),245500669.44
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),184125502.08
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),30687583.68
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),61375167.36
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),61375167.36
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),9961043.04
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),5976625.82
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),3984417.22
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),9961043.04
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),19922086.08
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),79688344.32
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),59766258.24
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),9961043.04
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),19922086.08
cf-receipts,Cash received from net lottery revenue,-3278577432.0
cf-other-receipts,Other cash receipts,-3930264.0
cf-prizes,Cash payments for prizes,1559120160.0
cf-commissions,Cash payments for commissions,498060264.0
cf-contractor,Cash payments for contractor fees,84667128.0
cf-telecom,Cash payments for telecommunications,5122416.0
cf-instant,Cash payments for instant ticket direct expenses,5514912.0
cf-admin,Cash payments for other operating expenses,40363752.0
cf-education,Cash transfer to State for Lottery Aid to Education,1040829504.0
cf-capital,"Purchases of capital assets, net of disposals",156936.0
cf-inv-mat,Proceeds from investment maturities,-29399760.0
cf-inv-purch,Purchases of investments,1103856.0
cf-inv-int,Interest on cash and cash equivalents and investments,-24861720.0
cf-offset,Cash Flow balance sheet offset,101830248.0
