Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1200),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1213),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1223),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1234),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1250),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1300),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-205111420.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-205111420.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),47516260.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),28509756.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),19006504.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),47516260.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),95032520.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),380130080.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),285097560.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),47516260.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),95032520.0
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),95032520.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),16223880.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),9734328.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),6489552.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),16223880.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),32447760.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),129791040.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),97343280.0
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),16223880.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),32447760.0
cf-receipts,Cash received from net lottery revenue,-5133013500.0
cf-other-receipts,Other cash receipts,-25164000.0
cf-prizes,Cash payments for prizes,2386026000.0
cf-commissions,Cash payments for commissions,811260500.0
cf-contractor,Cash payments for contractor fees,138614500.0
cf-telecom,Cash payments for telecommunications,8086500.0
cf-instant,Cash payments for instant ticket direct expenses,10796000.0
cf-admin,Cash payments for other operating expenses,64987500.0
cf-education,Cash transfer to State for Lottery Aid to Education,1951495500.0
cf-capital,"Purchases of capital assets, net of disposals",447000.0
cf-inv-mat,Proceeds from investment maturities,-202174500.0
cf-inv-purch,Purchases of investments,127234500.0
cf-inv-int,Interest on cash and cash equivalents and investments,-33924000.0
cf-offset,Cash Flow balance sheet offset,-104672000.0
