Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1200),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1213),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1223),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1234),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1250),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1300),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1350),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-230913037.44
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-230913037.44
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),53821300.61
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),32292780.36
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),21528520.24
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),53821300.61
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),107642601.22
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),430570404.86
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),322927803.65
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),53821300.61
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),107642601.22
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),107642601.22
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),17470137.02
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),10482082.21
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),6988054.81
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),17470137.02
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),34940274.05
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),139761096.19
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),104820822.14
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),17470137.02
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),34940274.05
cf-receipts,Cash received from net lottery revenue,-5750120419.2
cf-other-receipts,Other cash receipts,-6893078.4
cf-prizes,Cash payments for prizes,2734456896.0
cf-commissions,Cash payments for commissions,873521078.4
cf-contractor,Cash payments for contractor fees,148493116.8
cf-telecom,Cash payments for telecommunications,8983929.6
cf-instant,Cash payments for instant ticket direct expenses,9672307.2
cf-admin,Cash payments for other operating expenses,70791811.2
cf-education,Cash transfer to State for Lottery Aid to Education,1825454822.4
cf-capital,"Purchases of capital assets, net of disposals",275241.6
cf-inv-mat,Proceeds from investment maturities,-51562656.0
cf-inv-purch,Purchases of investments,1935993.6
cf-inv-int,Interest on cash and cash equivalents and investments,-43603632.0
cf-offset,Cash Flow balance sheet offset,178594588.8
