Account Code,Account Name,Balance
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),45615609.6
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),45615609.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),7787462.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),4672477.44
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),3114984.96
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),7787462.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),15574924.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),62299699.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),46724774.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),7787462.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),15574924.8
cf-receipts,Cash received from net lottery revenue,-2463846480.0
cf-other-receipts,Other cash receipts,-12078720.0
cf-prizes,Cash payments for prizes,1145292480.0
cf-commissions,Cash payments for commissions,389405040.0
cf-contractor,Cash payments for contractor fees,66534960.0
cf-telecom,Cash payments for telecommunications,3881520.0
cf-instant,Cash payments for instant ticket direct expenses,5182080.0
cf-admin,Cash payments for other operating expenses,31194000.0
cf-education,Cash transfer to State for Lottery Aid to Education,936717840.0
cf-capital,"Purchases of capital assets, net of disposals",214560.0
cf-inv-mat,Proceeds from investment maturities,-97043760.0
cf-inv-purch,Purchases of investments,61072560.0
cf-inv-int,Interest on cash and cash equivalents and investments,-16283520.0
cf-offset,Cash Flow balance sheet offset,-50242560.0
