Account Code,Account Name,Balance
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),30215467.01
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),30215467.01
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),4903898.11
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),2942338.87
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),1961559.24
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),4903898.11
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),9807796.22
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),39231184.9
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),29423388.67
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),4903898.11
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),9807796.22
cf-receipts,Cash received from net lottery revenue,-1614068889.6
cf-other-receipts,Other cash receipts,-1934899.2
cf-prizes,Cash payments for prizes,767566848.0
cf-commissions,Cash payments for commissions,245198899.2
cf-contractor,Cash payments for contractor fees,41682278.4
cf-telecom,Cash payments for telecommunications,2521804.8
cf-instant,Cash payments for instant ticket direct expenses,2715033.6
cf-admin,Cash payments for other operating expenses,19871385.6
cf-education,Cash transfer to State for Lottery Aid to Education,512408371.2
cf-capital,"Purchases of capital assets, net of disposals",77260.8
cf-inv-mat,Proceeds from investment maturities,-14473728.0
cf-inv-purch,Purchases of investments,543436.8
cf-inv-int,Interest on cash and cash equivalents and investments,-12239616.0
cf-offset,Cash Flow balance sheet offset,50131814.4
