Account Code,Account Name,Balance
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),20911805.1
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),12547083.06
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),8364722.04
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),20911805.1
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),41823610.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),167294440.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),125470830.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),20911805.1
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),41823610.2
cf-receipts,Cash received from net lottery revenue,-6882910955.0
cf-other-receipts,Other cash receipts,-8251035.0
cf-prizes,Cash payments for prizes,3273152900.0
cf-commissions,Cash payments for commissions,1045607285.0
cf-contractor,Cash payments for contractor fees,177746695.0
cf-telecom,Cash payments for telecommunications,10753790.0
cf-instant,Cash payments for instant ticket direct expenses,11577780.0
cf-admin,Cash payments for other operating expenses,84738005.0
cf-education,Cash transfer to State for Lottery Aid to Education,2185074760.0
cf-capital,"Purchases of capital assets, net of disposals",329465.0
cf-inv-mat,Proceeds from investment maturities,-61720650.0
cf-inv-purch,Purchases of investments,2317390.0
cf-inv-int,Interest on cash and cash equivalents and investments,-52193675.0
cf-offset,Cash Flow balance sheet offset,213778245.0
