Account Code,Account Name,Balance
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1400),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1450),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1460),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1470),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1480),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1490),-405110592.0
4-1000,Sales - Scratchers Sales (40100-00-00-0000-1500),-405110592.0
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D3),94423334.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-D4),56654000.64
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-DD),37769333.76
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-F5),94423334.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-HS),188846668.8
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-MM),755386675.2
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-PB),566540006.4
5-2000,Prize Expense - Draw Games Prize Expense (64101-00-00-0000-SLP),94423334.4
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1159),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1200),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1213),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1223),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1234),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1250),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1300),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1350),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1400),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1450),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1460),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1470),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1480),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1490),188846668.8
5-2000,Prize Expense - Scratchers Prize Expense (64100-00-00-0000-1500),188846668.8
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D3),30649363.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-D4),18389617.92
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-DD),12259745.28
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-F5),30649363.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-HS),61298726.4
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-MM),245194905.6
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-PB),183896179.2
5-2100,Retailer Commission - Draw Games Retailer Commission (64201-00-00-0000-SLP),30649363.2
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
5-2100,Retailer Commission - Scratchers Retailer Commission (64200-00-00-0000-1459),61298726.4
cf-receipts,Cash received from net lottery revenue,-10087930560.0
cf-other-receipts,Other cash receipts,-12093120.0
cf-prizes,Cash payments for prizes,4797292800.0
cf-commissions,Cash payments for commissions,1532493120.0
cf-contractor,Cash payments for contractor fees,260514240.0
cf-telecom,Cash payments for telecommunications,15761280.0
cf-instant,Cash payments for instant ticket direct expenses,16968960.0
cf-admin,Cash payments for other operating expenses,124196160.0
cf-education,Cash transfer to State for Lottery Aid to Education,3202552320.0
cf-capital,"Purchases of capital assets, net of disposals",482880.0
cf-inv-mat,Proceeds from investment maturities,-90460800.0
cf-inv-purch,Purchases of investments,3396480.0
cf-inv-int,Interest on cash and cash equivalents and investments,-76497600.0
cf-offset,Cash Flow balance sheet offset,313323840.0
